Name,Price,Rating,Review Count,URL
"MSI MAG CH120X Gaming Chair (Black and Red leather, Steel frame, Reclinable backrest, Adjustable 4D Armrests, foam, 4D Armrests, Ergonomic headrest pillow, Lumbar support cushion)",,4.2 out of 5 stars,24,https://amazon.co.uk/MSI-Reclinable-Adjustable-Breathable-Ergonomic-Black/dp/B08CNMYQPF/ref=sr_1_97?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-97
"IWMH Gaming Chair, Ergonomic Office Chair Racing Chair with Footrest Computer Office Desk Chair with Lumbar Support and Headrest, Grey",£139.99,4.6 out of 5 stars,37,https://amazon.co.uk/IWMH-Ergonomic-Footrest-Computer-Headrest/dp/B0963BWG1C/ref=sr_1_98?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-98
"PRIZM SUPREME Fabric XL Ergonomic Gaming Chair, Heavy Duty Computer Office Chair, High Back Recliner Racing Seat with Adjustable Lumbar Support",£199.99,3.7 out of 5 stars,24,https://amazon.co.uk/SUPREME-Ergonomic-Computer-Recliner-Adjustable/dp/B09GBHG7YX/ref=sr_1_99?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-99
"LUCKRACER Gaming Chair, Faux Leather, Black, One Size",£159.99,4.2 out of 5 stars,"2,946",https://amazon.co.uk/LUCKRACER-Massage-footrest-Support-Armrest/dp/B084JN259F/ref=sr_1_100?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-100
Anda Seat Jungle Pro Gaming Chair Black - Premium Ergonomic Office Desk Chairs Leather with Neck and Lumbar Back Support Pillow Gaming Seat - Gaming Chairs for Adults and Teenagers,£179.99,4.3 out of 5 stars,46,https://amazon.co.uk/Anda-Seat-Jungle-Gaming-Chair/dp/B081H1KYHF/ref=sr_1_101?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-101
Bowthy Massage Gaming Chair for Adults Large Size Computer Ergonomic Game Chair Heavy Duty Big and Tall Gamer Chair Racing Style Headrest and Lumbar Support (Red),£129.99,4.3 out of 5 stars,233,https://amazon.co.uk/Bowthy-Massage-Computer-Ergonomic-Headrest/dp/B08D94J8LB/ref=sr_1_102?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-102
"Deco Gear PC Gaming Starter Pack, Includes LED Gaming Desk, Gaming Chair, Mid-Tower Tempered Glass PC Case, Cherry Red Mechanical Keyboard, Streaming and Multiplayer Microphone, Wired LED Mouse",,,,https://amazon.co.uk/Deco-Gear-Mechanical-Multiplayer-Microphone-Red/dp/B08XVM93HM/ref=sr_1_103?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-103
"Hadwin Gaming Chair PC Racing Sports Swivel Office Chair Leather Desk Chair with Padded Armrests and Ergonomic Design Computer Chair for Adults and Children,White",£85.99,4.5 out of 5 stars,680,https://amazon.co.uk/Hadwin-Armrests-Ergonomic-Computer-Children/dp/B07ZRKCGKP/ref=sr_1_104?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-104
"Hbada Ergonomic Executive Office Chair with Footrest, PU Leather Swivel Desk Chair, Recline Extra Padded Computer Chair, Black with Footrest",£159.99,3.8 out of 5 stars,"1,214",https://amazon.co.uk/Hbada-Ergonomic-Executive-Footrest-Computer/dp/B085ZNBSX6/ref=sr_1_105?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-105
"SONGMICS Gaming Chair, Office Racing Chair with Footrest, Ergonomic Design, Adjustable Headrest, Lumbar Support, 150 kg Weight Capacity, Black and Grey OBG77BGUK",£156.99,4.4 out of 5 stars,810,https://amazon.co.uk/SONGMICS-Footrest-Ergonomic-Adjustable-OBG77BGUK/dp/B07L5LVH8S/ref=sr_1_106?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-106
"X Rocker Monsoon RGB 4.1 Audio Gaming Chair with Neo Motion LED Lighting, Wireless Bluetooth Stereo Speakers Subwoofer & Vibration Video Games Seat, Black Faux Leather",£257.39,3.8 out of 5 stars,23,https://amazon.co.uk/X-Rocker-Monsoon-Stereo-Vibrant-Lighting/dp/B08BS4W73D/ref=sr_1_107?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-107
"Thick Padded Extendable Racing Gaming Chair with Footrest and Lumbar Cushion, Heavy Duty Ergonomic Reclining Working Chair, High-Back Faux Leather Office Gaming Chair",£97.99,4.4 out of 5 stars,915,https://amazon.co.uk/Extendable-Footrest-Ergonomic-Reclining-High-Back/dp/B07F8PQX6D/ref=sr_1_108?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073600&sprefix=gaming+chai%2Caps%2C166&sr=8-108
"AutoFull Gaming Chair with 3D Bionic Lumbar Support, Racing Style PU Leather Ergonomic Office Desk Reclining High Back Adjustable Computer Chairs with Footrest, Blue",£249.99,4.6 out of 5 stars,"2,134",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A045797110JKYK92TTYBC&url=%2FAutoFull-Ergonomic-Computer-Adjustable-Footrest%2Fdp%2FB092DDKLN3%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-97-spons%26psc%3D1&qualifier=1658073603&id=4079129674307780&widgetName=sp_atf_next
"Blisswood High Back Gaming Chair, Gaming Chairs for Adults, Executive Office Chair with Lumbar Support, Leather Computer Desk Chairs upto 150kg Weight Capacity Swivel Racing Gaming Chair Green",£119.29,,,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0251935E8RU61TR7UD&url=%2FBlisswood-Gaming-Chair-Executive-Computer%2Fdp%2FB0B4B87FSS%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-98-spons%26psc%3D1&qualifier=1658073603&id=4079129674307780&widgetName=sp_atf_next
"AutoFull Gaming Chair Ergonomic Office Chair High Back Swivel Chair Racing Pu Leather Computer Chair With Arms,Thicker Bucket Seat,Adjustable Height,Headrest And Back Support,Red (3 Year Warranty)",£249.99,4.5 out of 5 stars,"1,657",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A01214871FC93JYJDJJWL&url=%2FAutoFull-Ergonomic-Computer-Adjustable-Headrest%2Fdp%2FB08CCX1QRZ%2Fref%3Dsr_1_99_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-99-spons%26psc%3D1%26smid%3DA33NRNS81HOO45&qualifier=1658073603&id=4079129674307780&widgetName=sp_atf_next
Dardoo Racing Seat with Adjustable Double Slide Simulator Cockpit Gaming Seat Adapt Gaming Simulator Cockpit Racing Wheel Stand Video Game Chairs Black,£239.99,,,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A03182692QR2MJ2ZIDS45&url=%2FDardoo-Racing-Adjustable-Simulator-Cockpit%2Fdp%2FB09W2CRZRJ%2Fref%3Dsr_1_100_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-100-spons%26psc%3D1&qualifier=1658073603&id=4079129674307780&widgetName=sp_atf_next
Yaheetech Gaming Chair Lumbar Support Racing Chair Ergonomic High Back Swivel Reclining Chair Adjustable Height Computer PC Gaming Chair with Footrest and Armrests (Red),£108.59,4.4 out of 5 stars,100,https://amazon.co.uk/Yaheetech-Ergonomic-Reclining-Adjustable-Computer/dp/B095CLJHM9/ref=sr_1_101?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-101
"ELFORDSON Massage Office Chair Gaming Chair for Home Office PU Leather High Back Reclining Tilt Function, Heavy Duty Swivel Computer Desk Chair Pink",£129.95,3.8 out of 5 stars,195,https://amazon.co.uk/ELFORDSON-Footrest-Ergonomic-Executive-Reclining/dp/B0932Z961X/ref=sr_1_102?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-102
"Vinsetto RGB LED Light Gaming Chair, PU Leather Thick Padding High Back Office Chair with Removable Pillows Adjustable Height 5 Wheels 360° Swivel, White Blue",£149.99,4.4 out of 5 stars,179,https://amazon.co.uk/Vinsetto-Ergonomic-Leather-Removable-Adjustable/dp/B08B12MXK8/ref=sr_1_103?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-103
LED Light RGB Racing Chair Ergonomic PU Leather Thick Padding High Back w/Removable Pillows Adjustable Height 5 Wheels 360° Swivel Rocking Gaming Chair Black Thin and Thick LED (Black -Thin LED),£134.99,3.9 out of 5 stars,40,https://amazon.co.uk/Ergonomic-Leather-Padding-Removable-Adjustable/dp/B09F3P2S5B/ref=sr_1_104?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-104
"IWMH Gaming Chair, Ergonomic Computer Chair, Adjustable Racing Chair with Armrest, Headrest, High Back Lumbar Support Desk Chair (Blue)",£97.99,4.3 out of 5 stars,174,https://amazon.co.uk/IWMH-Ergonomic-Computer-Adjustable-Rotating/dp/B093K4XB6D/ref=sr_1_105?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-105
BraZen Puma Pc Gaming Chairs For Adults Ergonomic Design Pu Leather Bucket Seat Padded Fixed Armrest Butterfly Mechanism and Swiveling Compatible Largest British Brand - Yellow,£136.48,4.2 out of 5 stars,81,https://amazon.co.uk/BraZen-18075-Puma-Gaming-Chair-Yellow/dp/B07P6RQ9GQ/ref=sr_1_106?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-106
"BASETBL Office Gaming Chair Racing Style PU Leather Ergonomic Swivel Computer Chair with Flip-up Armrest, Adjustable Height Home Desk Chair (Black)",£124.99,4.3 out of 5 stars,890,https://amazon.co.uk/BASETBL-Executive-Ergonomic-Computer-Adjustable/dp/B08S3WPWKW/ref=sr_1_107?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-107
"X-Rocker Evo Pro 4.1 Multi-Stereo Sound Gaming Chair with LED RGB Edge Lighting, Speakers Subwoofer, Vibration, Wireless and Bluetooth Console Chair, Black PU",,4.1 out of 5 stars,74,https://amazon.co.uk/Rocker-Evo-Pro-Electronic-Games/dp/B07QJFTRKX/ref=sr_1_108?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-108
AutoFull Pink Ergonomic Gaming Chair Cute Kawaii Style Office Chair PU Leather High Back Racing Computer Chairs with Rabbit Ears and Tail (3-Years Warranty),£289.99,4.7 out of 5 stars,"3,731",https://amazon.co.uk/AutoFull-Computer-Customized-Armrest-Ergonomic/dp/B07QHW64BD/ref=sr_1_109?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-109
PU Leather Gaming Chair with High Back for Massage Games Office Swivel Swivel Swivel Office Chair for PC Office Adjustable Lumbar Support Pink Modern D Color,,,,https://amazon.co.uk/Leather-Gaming-Massage-Adjustable-Support/dp/B0899C944F/ref=sr_1_110?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-110
"LED Gaming Chair Light RGB Gaming Chair Ergonomic Racing Chair Swivel Heavy Duty Office Chair Desk Chair with Headrest and Lumbar Support, RGB LED, 5V 2A, Tilt & Lock Function",£159.99,4.7 out of 5 stars,7,https://amazon.co.uk/Gaming-Ergonomic-Headrest-Support-Function/dp/B09JKN3TMW/ref=sr_1_111?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-111
"Cougar Armor One Gaming Chair with Reclining and Height Adjustment, Black and Orange",£230.00,4.7 out of 5 stars,15,https://amazon.co.uk/Cougar-Gaming-Reclining-Height-Adjustment/dp/B08LH2HXD1/ref=sr_1_112?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-112
"YOURLITEAMZ Racing Gaming Chair with Massage, Office Ergonomic Computer Desk Chair with Padded Footrest Support, Swivel High Back Recliner, High-Adjustable Cushion, PU Leather for Home Office（Blue）",£135.00,4.5 out of 5 stars,"2,372",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A00870341XQBK69WAUVIH&url=%2FYOURLITEAMZ-Footrest-Ergonomic-Reclining-Computer%2Fdp%2FB07MQTF77C%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-113-spons%26psc%3D1&qualifier=1658073603&id=4079129674307780&widgetName=sp_mtf
bigzzia Gaming Chair Office Chair Desk Chair Swivel Heavy Duty Chair Ergonomic Design with Cushion and Reclining Back Support (Black and white),£99.99,4.0 out of 5 stars,"2,481",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A07416811433SZ7YLRYXN&url=%2Fbigzzia-Ergonomic-Cushion-Reclining-Support%2Fdp%2FB08QJFQNZX%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-114-spons%26psc%3D1&qualifier=1658073603&id=4079129674307780&widgetName=sp_mtf
"STmeng Comfort X8 Gaming Chair, Office Chair with Integrated Lumbar Support, Ergonomic Computer Chair Height Adjustable 4D Armrest Premium PU Leather Desk Chairs for Adults Capacity 360kg (Brown)",£199.00,2.8 out of 5 stars,17,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A05821212SHWDXXYKKWGZ&url=%2FSTmeng-Integrated-Ergonomic-Computer-Adjustable%2Fdp%2FB09P1B8WN1%2Fref%3Dsr_1_115_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-115-spons%26psc%3D1&qualifier=1658073603&id=4079129674307780&widgetName=sp_mtf
"Ergonomic Office Chair, Boss Chair, Swivel Breathable Cotton-Linen Super Soft with Armrests, Gaming Chairs for Adults",£199.99,4.5 out of 5 stars,29,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A00782653AU00KCR722HY&url=%2Fjiexi-Rotatable-Office-Breathable-Backrest%2Fdp%2FB08LQ7BTXC%2Fref%3Dsr_1_116_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-116-spons%26psc%3D1%26smid%3DA30MT8LK6SZYJ3&qualifier=1658073603&id=4079129674307780&widgetName=sp_mtf
Anda Seat Dark Demon Dragon Pro Gaming Chair Black - Premium Ergonomic Office Desk Chairs Leather with Neck and Lumbar Back Support Pillow Gaming Seat - Gaming Chairs for Adults and Teenagers,£299.99,5.0 out of 5 stars,8,https://amazon.co.uk/Anda-Seat-Demon-Dragon-Gaming/dp/B09GWK2WZ1/ref=sr_1_117?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-117
"AutoFull Gaming Chair Ergonomic office chair Multicolor High Back Swivel Chair Racing Pu Leather,Headrest and Back Support (3 Year Warranty)",£259.99,4.6 out of 5 stars,448,https://amazon.co.uk/AutoFull-Ergonomic-High-Back-Leather%EF%BC%8CAdjustable-Support%EF%BC%8Cgreen/dp/B08YD54GRG/ref=sr_1_118?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-118
chairus Ergonomic Gaming Desk Chair PU Leather 360° Swivel Office Computer Chair Adjustable Armrest Lumbar Support Reclining Racing Chairs (Pink),£99.99,,,https://amazon.co.uk/chairus-Ergonomic-Computer-Adjustable-Reclining/dp/B09M869N27/ref=sr_1_119?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-119
Qulomvs Big and Tall Gaming Chair for Adults 400LBS Heavy Duty Computer Massage Video Game Chair Ergonomic PC Racing Gamer Chair Headrest and Lumbar Support (Red),£165.99,4.2 out of 5 stars,112,https://amazon.co.uk/Qulomvs-Massage-Ergonomic-Computer-Headrest/dp/B08FLDPXZW/ref=sr_1_120?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-120
"Vinsetto Gaming Chair Swivel Home Office Computer Racing Gamer Desk Chair Faux Leather with Wheels, Black Grey",£94.99,4.5 out of 5 stars,5,https://amazon.co.uk/Vinsetto-Gaming-Swivel-Computer-Leather/dp/B0917R9SDG/ref=sr_1_121?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-121
"HOMCOM High-Back Gaming Chair Swivel Home Office Computer Racing Gamer Desk Chair Faux Leather with Wheels, Black Grey",£88.99,4.3 out of 5 stars,369,https://amazon.co.uk/Homcom-Leather-Executive-Adjustable-Computer/dp/B014QSTA70/ref=sr_1_122?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-122
"Blisswood High Back Gaming Chair For Adults, Gaming Chair With Footrest, Executive Leather Office Chair, Recliner Computer Desk Chair, upto 150kg Weight Capacity Swivel Racing Gaming Chair Grey",£99.29,,,https://amazon.co.uk/Blisswood-Footrest-Executive-Recliner-Computer/dp/B0B5MYSLQJ/ref=sr_1_123?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-123
"Vinsetto High-Back Gaming Chair Swivel Home Office Computer Racing Gamer Desk Chair Faux Leather with Footrest, Wheels, Black Yellow",£139.99,4.4 out of 5 stars,32,https://amazon.co.uk/Vinsetto-Footrest-Reclining-Adjustable-Ergonomic/dp/B08CGTD1QQ/ref=sr_1_124?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-124
WJMLS Video Game Chairs Gaming Chair Ergonomic Computer Cockpit Happy-Chair-Esports-Chair with Comfortable Neck And Lumbar Spine Tiresome (Color : Black),,,,https://amazon.co.uk/WJMLS-Ergonomic-Computer-Happy-Chair-Esports-Chair-Comfortable/dp/B08RDB9QLJ/ref=sr_1_125?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-125
"Blisswood Racing Gaming Chair, Executive Office Chair, Computer Swivel Desk Chair with Lumbar Support Ergonomic Design PU Leather Racing Gamer Chair for Adults (Red & Black)",£85.59,,,https://amazon.co.uk/Blisswood-Executive-Computer-Support-Ergonomic/dp/B0B4BFS2FJ/ref=sr_1_126?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-126
costoffs High Back Gaming Chair Swivel Artificial Racing Chair Ergonomic Adjustable Video Game Chairs Red,£69.99,4.7 out of 5 stars,4,https://amazon.co.uk/costoffs-Artificial-Ergonomic-Adjustable-Red/dp/B09151KRHS/ref=sr_1_127?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-127
GT OMEGA PRO XL Racing Gaming Chair with Lumbar Support - Ergonomic PVC Leather Office Chair with 4D Adjustable Armrest & Recliner - Esport Seat for Ultimate Gaming Experience (Red),£219.95,4.4 out of 5 stars,102,https://amazon.co.uk/GT-OMEGA-Racing-Office-Leather/dp/B0738K1LPL/ref=sr_1_128?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-128
"IntimaTe WM Heart Executive Office Computer Chair,Home Desk Chair Mid-Back Swivel Mesh Chair,Padded Office Chair with Arms (Metal)",£131.99,4.3 out of 5 stars,"2,980",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0562813EOWHNBSZWJC8&url=%2FIntimaTe-WM-Heart-Ergonomic-Adjustable%2Fdp%2FB079RYS5XN%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-129-spons%26psc%3D1&qualifier=1658073603&id=4079129674307780&widgetName=sp_mtf
"Flash Furniture Executive Office Chair, Ergonomic Office Chair, Contoured and Height Adjustable Leather Seat, High Back, Chrome Arms and Tilt Lock Lever, Black",£177.99,4.4 out of 5 stars,"2,921",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A01108323QCKYKA7NIM40&url=%2FFlash-Furniture-Leather-Executive-Swivel%2Fdp%2FB01N2WKVGE%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-130-spons%26psc%3D1&qualifier=1658073603&id=4079129674307780&widgetName=sp_mtf
"Flash Furniture Office Chair, Ergonomic Office Chair with Mesh Back Support, Contoured and Height Adjustable Seat and Tilt Lock Lever, Black",£117.05,4.3 out of 5 stars,"1,713",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A05064952A7OSF6EZK5OF&url=%2FFlash-Furniture-Mid-Back-Leather-Flip-Up%2Fdp%2FB00KUPS4HG%2Fref%3Dsr_1_131_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-131-spons%26psc%3D1&qualifier=1658073603&id=4079129674307780&widgetName=sp_mtf
"Hbada Gaming Chair Racing Style Ergonomic High Back Computer Chair with Height Adjustment, Headrest and Lumbar Support E-Sports Swivel Chair, Red",£159.99,4.2 out of 5 stars,"3,405",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0773173G6GIJEQOUIQZ&url=%2FHbada-Ergonomic-Computer-Adjustment-Headrest%2Fdp%2FB07WRNMX8N%2Fref%3Dsr_1_132_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073603%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-132-spons%26psc%3D1&qualifier=1658073603&id=4079129674307780&widgetName=sp_mtf
"Fine Chairs Office Desk Gaming Computer Chair (Black-Blue), One size (5023)",£59.95,1.0 out of 5 stars,1,https://amazon.co.uk/Fine-Chairs-Office-Computer-Black-Blue/dp/B0B3RYBVY5/ref=sr_1_133?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-133
"Flash Furniture X30 Gaming Chair, Ergonomic Office Chair for PC and Gaming Setups, Adjustable Racing Chair with Fully Reclining Back Support, Black Gaming Chair with Red Trim",£223.12,4.4 out of 5 stars,348,https://amazon.co.uk/Flash-Furniture-Ergonomic-Adjustable-Reclining/dp/B086HGRM27/ref=sr_1_134?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-134
"Vinsetto Ergonomic Racing Gaming Chair Office Desk Chair Adjustable Height Recliner with Wheels, Headrest,Lumbar Support Retractable Footrest Home Office, White",£145.99,4.6 out of 5 stars,299,https://amazon.co.uk/Vinsetto-Ergonomic-Adjustable-Recliner-Retractable/dp/B08BFNBM3V/ref=sr_1_135?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-135
Vinsetto Cool & Stylish Gaming Chair Ergonomic Recliner w/Thick Padding Footrest Neck & Back Pillow 5 Wheels Racing Swivel Height Adjustable Home Office Red,£128.99,4.1 out of 5 stars,15,https://amazon.co.uk/Vinsetto-Stylish-Ergonomic-Footrest-Adjustable/dp/B08BRJ4686/ref=sr_1_136?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-136
"Devoko Gaming Leather Office Desk High Back Ergonomic Adjustable Swivel Executive Computer Chair Rolling Task, Black, Load Capacity 130kg",£84.99,4.2 out of 5 stars,6,https://amazon.co.uk/Devoko-Ergonomic-Adjustable-Load-130kg/dp/B09WF1YZ5Y/ref=sr_1_137?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-137
"Vinsetto Racing Gaming Chair with Lumbar Support, Head Pillow, Swivel Wheels, High Back Recliner Gamer Desk Chair for Home Office, Pink",£139.99,4.6 out of 5 stars,26,https://amazon.co.uk/Vinsetto-Racing-Gaming-Support-Recliner/dp/B09C187CQJ/ref=sr_1_138?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-138
"Vinsetto Racing Gaming Chair with Swivel Wheel, Footrest, PU Leather Recliner Gamer Desk for Home Office, White",£167.99,4.3 out of 5 stars,32,https://amazon.co.uk/Vinsetto-Racing-Footrest-Leather-Recliner/dp/B09Z6K335R/ref=sr_1_139?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073603&sprefix=gaming+chai%2Caps%2C166&sr=8-139
